,parcode,trial,fix_item,fix_time
549,1,119,1,1180
550,1,119,2,1112
551,1,119,1,962
552,2,0,0,403
553,2,0,1,1438
554,2,0,2,1272
555,2,1,3,7
556,2,1,0,712
557,2,1,2,1366
558,2,1,1,1854
559,2,1,2,334
561,2,2,2,1066
562,2,2,1,1334
564,2,3,2,849
565,2,3,1,1861
566,2,4,3,48
567,2,4,2,1428
568,2,4,1,1970
569,2,5,3,131
570,2,5,1,2984
571,2,5,2,878
573,2,6,2,615
574,2,6,1,1774
576,2,7,2,828
577,2,7,1,576
579,2,8,2,1047
580,2,8,1,1348
581,2,8,2,854
583,2,9,2,1156
584,2,9,1,666
586,2,10,2,997
587,2,10,1,997
589,2,11,2,1193
590,2,11,1,1507
592,2,12,2,656
593,2,12,1,1230
595,2,13,2,1444
596,2,13,1,1882
598,2,14,2,2552
599,2,14,1,640
600,2,14,2,107
601,2,15,3,158
602,2,15,2,1352
603,2,15,1,1011
605,2,16,2,1266
606,2,16,1,1686
607,2,17,0,301
608,2,17,2,1078
609,2,17,1,1036
610,2,18,3,298
611,2,18,2,122
612,2,18,1,3078
614,2,19,2,829
615,2,19,1,1441
616,2,20,3,22
617,2,20,2,1558
618,2,20,1,933
620,2,21,2,664
621,2,21,1,2074
622,2,22,3,11
623,2,22,2,1060
624,2,22,1,2243
626,2,23,2,809
627,2,23,1,2277
628,2,24,3,98
629,2,24,2,1044
630,2,24,1,868
631,2,24,2,383
633,2,25,2,840
634,2,25,1,1720
635,2,26,3,235
636,2,26,2,950
637,2,26,1,1945
639,2,27,2,1283
640,2,27,1,1142
641,2,27,2,386
642,2,27,1,1593
644,2,28,2,1110
645,2,28,1,667
647,2,29,2,1188
648,2,29,0,292
649,2,29,1,906
650,2,30,3,68
651,2,30,2,936
652,2,30,1,1758
654,2,31,2,687
655,2,31,1,1181
657,2,32,2,612
658,2,32,1,2019
660,2,33,2,765
661,2,33,1,2308
662,2,34,3,241
663,2,34,2,414
664,2,34,0,370
665,2,34,1,912
666,2,34,2,122
667,2,35,3,9
668,2,35,2,726
669,2,35,1,726
670,2,35,2,150
671,2,36,3,69
672,2,36,2,992
673,2,36,1,660
674,2,37,3,2
675,2,37,2,638
676,2,37,0,346
677,2,37,1,1549
679,2,38,1,841
680,2,38,2,1336
681,2,39,3,329
682,2,39,0,410
683,2,39,1,1038
684,2,39,2,800
686,2,40,1,612
687,2,40,0,590
688,2,40,2,1160
690,2,41,1,928
