,parcode,trial,rt,choice,item_left,item_right
195,2,75,1212,-1,0.0,0.0
196,2,76,1247,1,0.0,2.0
197,2,77,1096,1,0.0,5.0
198,2,78,1163,-1,5.0,0.0
199,2,79,1068,-1,2.0,0.0
200,2,80,1829,1,5.0,5.0
201,2,81,1958,1,0.0,5.0
202,2,82,1335,-1,5.0,0.0
203,2,83,1560,-1,2.0,5.0
204,2,84,1322,-1,5.0,0.0
205,2,85,1545,-1,5.0,5.0
206,2,86,1385,-1,5.0,0.0
207,2,87,2884,-1,0.0,0.0
208,2,88,1358,1,0.0,0.0
209,2,89,1663,-1,2.0,0.0
210,2,90,1382,-1,0.0,0.0
211,2,91,3400,-1,5.0,0.0
212,2,92,1058,-1,5.0,0.0
213,2,93,882,1,5.0,5.0
214,2,94,1057,1,0.0,5.0
215,2,95,1229,1,0.0,5.0
216,2,96,1375,-1,0.0,5.0
217,2,97,819,-1,2.0,0.0
218,2,98,1925,1,0.0,0.0
219,2,99,1062,1,0.0,0.0
220,2,100,1320,1,2.0,5.0
221,2,101,1068,1,5.0,2.0
222,2,102,1506,-1,2.0,5.0
223,2,103,883,1,0.0,0.0
224,2,104,959,1,5.0,5.0
225,2,105,1317,1,0.0,0.0
226,2,106,1176,-1,5.0,2.0
227,2,107,1196,-1,5.0,5.0
228,2,108,1045,-1,5.0,0.0
229,2,109,1060,-1,5.0,2.0
230,2,110,1112,-1,5.0,2.0
231,2,111,1471,-1,5.0,0.0
232,2,112,1188,-1,5.0,5.0
233,2,113,1411,-1,5.0,5.0
234,2,114,1345,1,0.0,2.0
235,2,115,992,1,0.0,5.0
236,2,116,816,-1,5.0,0.0
237,2,117,1740,1,0.0,0.0
238,2,118,1032,1,5.0,5.0
239,2,119,1124,1,0.0,5.0
240,3,0,4138,-1,2.0,1.0
241,3,1,1615,-1,2.0,1.0
242,3,2,1521,-1,2.0,2.0
243,3,3,1833,-1,4.0,1.0
244,3,4,1921,1,2.0,4.0
245,3,5,1472,-1,3.0,1.0
246,3,6,3630,-1,2.0,2.0
247,3,7,2730,-1,3.0,2.0
248,3,8,5770,-1,4.0,3.0
249,3,9,2833,-1,1.0,2.0
250,3,10,1616,-1,2.0,1.0
251,3,11,1776,1,1.0,3.0
252,3,12,1554,1,2.0,3.0
253,3,13,2881,-1,1.0,1.0
254,3,14,2592,-1,2.0,1.0
255,3,15,1966,1,2.0,4.0
256,3,16,4961,1,3.0,2.0
257,3,17,4289,1,1.0,1.0
258,3,18,2382,1,3.0,4.0
259,3,19,1627,-1,4.0,1.0
260,3,20,1506,1,1.0,3.0
261,3,21,3071,1,1.0,4.0
262,3,22,1683,1,2.0,4.0
263,3,23,1869,-1,4.0,2.0
264,3,24,1236,-1,2.0,1.0
265,3,25,5758,1,4.0,4.0
266,3,26,3641,-1,2.0,3.0
267,3,27,1984,-1,1.0,1.0
268,3,28,2387,1,2.0,4.0
269,3,29,1672,1,2.0,3.0
270,3,30,3178,-1,2.0,2.0
271,3,31,4034,-1,3.0,3.0
272,3,32,2266,1,2.0,3.0
273,3,33,9110,1,4.0,3.0
274,3,34,1914,-1,2.0,2.0
275,3,35,2310,1,4.0,3.0
276,3,36,3482,-1,2.0,2.0
277,3,37,2185,1,1.0,4.0
278,3,38,1643,1,2.0,2.0
279,3,39,6848,1,2.0,4.0
280,3,40,3014,-1,3.0,2.0
281,3,41,1248,-1,3.0,2.0
282,3,42,1962,-1,3.0,1.0
