,predictors,tvals,pvals,betas,se,ci0,ci1,df,n,r2
const,const,0.9664877703817021,0.3417915818539461,0.05621606795090639,0.058165317424249005,-0.06274536338922547,0.17517749929103826,29.0,31.0,0.8065834017143324
glam_full,glam_full,10.997064412502237,7.320341909778369e-12,0.9284032309431293,0.08442282377537547,0.7557391692851858,1.1010672926010727,29.0,31.0,0.8065834017143324
