,Part,TrialN,PairID,LItem,LVal,RItem,RVal,Choice,RT,Conf,ConfRT,BlockCond,DDT,LDwellTime,RDwellTime,GSF,LastFixat,DVal,zDVal,AbsDVal,zAbsDVal,zConf,zRT,DFam,LFam,RFam,TotFam,TotVal,ChosenFam,UnchosenFam,ChosenVal,UnchosenVal,Correct,LValConfBDM,LFamConfBDM,RValConfBDM,RFamConfBDM,zDFam,zTotFam,zTotVal,zChosenVal,zUnchosenVal,zChosenFam,zUnchosenFam,zGSF,zDDT,zAbsDDT,zAbsDFam,zLVal,zRVal,zLFam,zRFam,zLValConfBDM,zLFamConfBDM,zRValConfBDM,zRFamConfBDM,ConfSplit,GSFSplit,DDTSplit,AbsDEv,RTsim
2326,12,167,36,40_nestle_rolo.png,0.35,48_mentos_mint.png,0.05,0,1745,100,2270,1.0,-219,725,506,2,1,-0.3,-0.5477225575051659,0.3,-0.4056139557638009,0.8280246657792159,-0.5885365119765182,-0.17,5.0,4.83,9.83,0.4,5.0,4.83,0.35,0.05,1,100.0,100.0,100.0,100.0,-0.07032880013256451,1.0680928914913537,-2.1483446221183007,-1.3222848329899843,-1.805597755093272,0.8659530115849468,0.6726871360079809,0.03991069993644585,-0.3072468242005387,0.3072468242005387,0.07032880013256451,-1.1504474832710565,-1.9174124721184271,0.8187795226556023,0.7213057699585033,1.3268123996002652,0.5517437304358291,1.3268123996002688,0.5517437304358354,1,1,0,0.9849688953390079,3018.25
2327,12,168,3,41_jelly_babies_berry_mix.png,0.8,5_caramello.png,1.1,1,1625,82,1628,1.0,264,448,712,1,2,0.30000000000000004,0.5477225575051659,0.30000000000000004,-0.4056139557638007,-0.08032133629447966,-0.6503580251211772,-2.75,3.08,0.33,3.41,1.9,0.33,3.08,1.1,0.8,1,76.67,81.67,76.67,100.0,-1.1376717668503078,-1.4848320390278162,0.5370861555295724,0.5871517489450079,0.1840416444585418,-1.7338544870339638,-0.3686242200415321,-0.9179460985382528,0.22690314822404584,0.22690314822404584,1.1376717668503078,-1.1353362529329688e-15,0.7669649888473686,-0.2821005078057152,-1.8588818014352064,-0.5915399357166542,-0.9847118190990756,-0.5915399357166508,0.5517437304358354,0,0,1,0.7592354869283522,1763.75
2328,12,169,60,27_mars.png,0.2,113_walkers_cheese.png,0.65,1,1612,86,1559,1.0,227,446,673,1,2,0.45,0.8215838362577488,0.45,0.04506821730708903,0.12153333083300825,-0.6570553557118486,-1.92,5.0,3.08,8.08,0.85,3.08,5.0,0.65,0.2,1,100.0,100.0,71.67,76.67,-0.7943017426736695,0.3722021394027949,-1.342715388823939,-0.5585102002159874,-1.407669875182909,-0.20291859384295646,0.7738430963099335,-0.9179460985382528,0.18598482735508184,0.18598482735508184,0.7943017426736695,-1.5339299776947413,-0.3834824944236869,0.8187795226556023,-0.28210050780571705,1.3268123996002652,0.5517437304358291,-1.002674169603689,-1.4038213525237582,0,0,1,0.8592152576657447,1921.5
2329,12,170,17,32_snickers.png,0.65,50_nakd_rhubarb_and_custard.png,0.35,0,1946,100,704,1.0,-224,828,604,2,1,-0.30000000000000004,-0.5477225575051659,0.30000000000000004,-0.4056139557638007,0.8280246657792159,-0.4849854774592146,-5.0,5.0,0.0,5.0,1.0,5.0,0.0,0.65,0.35,1,86.67,100.0,51.67,100.0,-2.0684941215460144,-0.8525655842730686,-1.0741723110591517,-0.5585102002159874,-1.0097419952725466,0.8659530115849468,-2.201332206688675,0.03991069993644585,-0.31277632702066904,0.31277632702066904,2.0684941215460144,-0.38348249442368615,-1.1504474832710572,0.8187795226556023,-2.048095556670745,0.2307285320574219,0.5517437304358291,-2.6472111051518405,0.5517437304358354,0,0,0,0.6791540467115575,1812.25
2330,12,171,10,45_gb_ginger.png,1.4,38_milkybar.png,0.35,0,1740,100,2561,1.0,-394,776,382,2,1,-1.0499999999999998,-1.9170289512680805,1.0499999999999998,1.847796909590648,0.8280246657792159,-0.5911124083575457,-1.0,4.33,3.33,7.66,1.75,4.33,3.33,1.4,0.35,1,66.67,91.67,81.67,81.67,-0.4136988243092029,0.2051883589015408,0.2685430777647852,1.3509263817190045,-1.0097419952725466,0.4929613576075014,-0.2198654548916016,0.03991069993644585,-0.5007794229050984,0.5007794229050984,0.4136988243092029,1.5339299776947384,-1.1504474832710572,0.4346182620258717,-0.13875675383939987,-1.4138084034907303,-0.14649275224970024,-0.18040570182961266,-0.98471181909907,0,0,0,0.9710787986077349,2116.25
2331,12,172,7,55_bassetts_licorice_allsorts.png,0.95,10_hula_hoops_bbq_beef.png,0.65,0,1863,100,1009,1.0,-234,788,554,2,1,-0.29999999999999993,-0.5477225575051657,0.29999999999999993,-0.40561395576380105,0.8280246657792159,-0.5277453573842703,0.0,5.0,5.0,10.0,1.6,5.0,5.0,0.95,0.65,1,71.67,100.0,100.0,100.0,-9.18595920016869e-18,1.1356937074085278,-1.987618053587805e-15,0.20526443255800925,-0.213886235451821,0.8659530115849468,0.7738430963099335,0.03991069993644585,-0.3238353326609295,0.3238353326609295,9.18595920016869e-18,0.3834824944236836,-0.3834824944236869,0.8187795226556023,0.8187795226555992,-1.0026741696036925,0.5517437304358291,1.3268123996002688,0.5517437304358354,0,0,0,0.8104878407965888,1786.0
2332,12,173,24,112_lindt_extra_creamy.png,1.4,43_mccoys_steak_crisps.png,0.8,0,1989,100,1071,1.0,-79,875,796,2,1,-0.5999999999999999,-1.0954451150103317,0.5999999999999999,0.4957503903779785,0.8280246657792159,-0.4628327685823784,0.75,3.58,4.33,7.91,2.2,3.58,4.33,1.4,0.8,1,86.67,91.67,86.67,100.0,0.3102741182319021,0.3046013234856206,1.0741723110591477,1.3509263817190045,0.1840416444585418,0.07543338673722665,0.3751696057081201,0.03991069993644585,-0.15242074523689098,0.15242074523689098,0.3102741182319021,1.5339299776947384,-1.7030043793994533e-15,0.004587000126919614,0.4346182620258689,0.2307285320574219,-0.14649275224970024,0.2307285320574254,0.5517437304358354,1,0,0,0.7427685681019824,3595.75
2333,12,174,55,19_pistachios.png,0.95,62_cadbury_wispa.png,0.5,0,1949,100,2264,1.0,-349,681,332,1,1,-0.45,-0.8215838362577487,0.45,0.04506821730708886,0.8280246657792159,-0.4834399396305981,5.0,0.0,5.0,5.0,1.45,0.0,5.0,0.95,0.5,1,86.67,100.0,91.67,100.0,2.0684941215460144,-0.8525655842730686,-0.26854307776478953,0.20526443255800925,-0.6118141153621838,-1.9175667942168848,0.7738430963099335,-0.9179460985382528,-0.4510138975239258,0.4510138975239258,2.0684941215460144,0.3834824944236836,-0.7669649888473721,-2.048095556670745,0.8187795226555992,0.2307285320574219,0.5517437304358291,0.6418627659444635,0.5517437304358354,1,0,0,0.8136637114612035,2711.25
2334,12,175,18,52_discos_salt_vinegar.png,0.65,54_milkyway_magic_stars.png,0.5,0,1747,100,736,1.0,-236,754,518,2,1,-0.15000000000000002,-0.2738612787525829,0.15000000000000002,-0.8562961288346906,0.8280246657792159,-0.5875061534241073,-1.17,5.0,3.83,8.83,1.15,5.0,3.83,0.65,0.5,1,96.67,100.0,76.67,100.0,-0.4840276244417673,0.6704410331550343,-0.8056292332943643,-0.5585102002159874,-0.6118141153621838,0.8659530115849468,0.07765207540825922,0.03991069993644585,-0.32604713378898165,0.32604713378898165,0.4840276244417673,-0.38348249442368615,-0.7669649888473721,0.8187795226556023,0.1479307540932345,1.052996999831498,0.5517437304358291,-0.5915399357166508,0.5517437304358354,1,1,0,0.7877270805595126,2777.5
2335,12,176,9,109_kp_roast.png,1.1,26_yorkie.png,0.5,0,2973,100,985,1.0,-1130,1552,422,2,1,-0.6000000000000001,-1.0954451150103317,0.6000000000000001,0.4957503903779791,0.8280246657792159,0.044103639203824985,0.0,5.0,5.0,10.0,1.6,5.0,5.0,1.1,0.5,1,91.67,100.0,76.67,96.67,-9.18595920016869e-18,1.1356937074085278,-1.987618053587805e-15,0.5871517489450079,-0.6118141153621838,0.8659530115849468,0.7738430963099335,0.03991069993644585,-1.3147222380282748,1.3147222380282748,9.18595920016869e-18,0.766964988847369,-0.7669649888473721,0.8187795226556023,0.8187795226555992,0.64186276594446,0.5517437304358291,-0.5915399357166508,0.27261678117499344,1,0,0,1.0861523275557983,2468.5
