,Part,TrialN,PairID,LItem,LVal,RItem,RVal,Choice,RT,Conf,ConfRT,BlockCond,DDT,LDwellTime,RDwellTime,GSF,LastFixat,DVal,zDVal,AbsDVal,zAbsDVal,zConf,zRT,DFam,LFam,RFam,TotFam,TotVal,ChosenFam,UnchosenFam,ChosenVal,UnchosenVal,Correct,LValConfBDM,LFamConfBDM,RValConfBDM,RFamConfBDM,zDFam,zTotFam,zTotVal,zChosenVal,zUnchosenVal,zChosenFam,zUnchosenFam,zGSF,zDDT,zAbsDDT,zAbsDFam,zLVal,zRVal,zLFam,zRFam,zLValConfBDM,zLFamConfBDM,zRValConfBDM,zRFamConfBDM,ConfSplit,GSFSplit,DDTSplit,AbsDEv,RTsim
2953,15,74,21,18_galaxy_bar.png,1.4,11_lindt_orange.png,2.0,0,3804,90,1719,2.0,-224,1846,1622,3,1,0.6000000000000001,1.0315228591102548,0.6000000000000001,0.45611438735314797,0.17421791821432425,0.4147647357993182,0.17,4.83,5.0,9.83,3.4,4.83,5.0,1.4,2.0,1,96.67,96.67,100.0,100.0,0.06439056732930308,0.8324344131912957,1.5894288815232478,0.3764007224859712,1.9102877025693568,0.506996596506937,0.6615273307427839,0.4455496798541054,-0.4577505626483045,0.4577505626483045,0.06439056732930308,0.4356990927278001,1.8616233962006041,0.5390992561963611,0.6307308578161405,0.004328349052394191,0.07491446194520049,0.49017337189621596,0.4067971558841398,1,1,0,0.4737697720138676,2435.75
2954,15,75,57,54_milkyway_magic_stars.png,0.95,26_yorkie.png,1.1,0,1685,96,6453,2.0,-410,971,561,1,1,0.15000000000000013,0.25788071477756386,0.15000000000000013,-0.6434470821589052,0.6475647148721119,-0.7118924271004854,4.42,0.58,5.0,5.58,2.05,0.58,5.0,0.95,1.1,1,95.0,100.0,100.0,100.0,1.6741547505618792,-0.7976590852250808,-0.6302907633626712,-0.7061899041048363,-0.2117084082816622,-1.8222373843825408,0.6615273307427839,-0.8274494054433382,-0.6871088116114022,0.6871088116114022,1.6741547505618792,-0.6337441348768,-0.2772630590085971,-1.7516907842981142,0.6307308578161405,-0.23932365940081904,0.40679715588414217,0.49017337189621596,0.4067971558841398,1,0,0,1.1066340306563094,2909.5
2955,15,76,1,13_fruit_pastilles.png,1.1,111_propercorn_sweetnsalty.png,1.4,0,747,98,5215,2.0,697,0,697,0,2,0.2999999999999998,0.5157614295551269,0.2999999999999998,-0.2769265923215549,0.8053469804247078,-1.210620326486996,-0.17,5.0,4.83,9.83,2.5,5.0,4.83,1.1,1.4,1,100.0,100.0,96.67,96.67,-0.06439056732930304,0.8324344131912957,0.1096157849326354,-0.3453263619079001,0.4956236286686772,0.6001659557425161,0.571216432347864,-1.46394894809206,0.6779427023786475,0.6779427023786475,0.06439056732930304,-0.2772630590085996,0.4356990927278029,0.6307308578161401,0.5390992561963616,0.4901733718962258,0.40679715588414217,0.004328349052383829,0.07491446194519774,1,0,1,1.081015572142961,2256.75
2956,15,77,9,30_starburst_original.png,1.25,25_wonderful_almonds.png,0.8,0,4899,96,3369,2.0,-1667,2889,1222,3,1,-0.45,-0.7736421443326909,0.45,0.08959389751579656,0.6475647148721119,0.996968413654573,-1.42,5.0,3.58,8.58,2.05,5.0,3.58,1.25,0.8,0,100.0,96.67,56.67,76.67,-0.5378506212212372,0.352995148951185,-0.6302907633626712,0.015537180289035566,-0.919040445232002,0.6001659557425161,-0.09283429114419477,0.4455496798541054,-2.237126655410402,2.237126655410402,0.5378506212212372,0.07921801685960027,-0.9902252107449976,0.6307308578161401,-0.13466252041966054,0.4901733718962258,0.07491446194520049,-5.831647901323981,-1.9183749911415424,1,1,0,0.5614613600653013,2414.0
2957,15,78,31,60_caramel_rice_crisps.png,0.95,113_walkers_cheese.png,1.1,0,3078,100,6246,2.0,33,1164,1197,3,1,0.15000000000000013,0.25788071477756386,0.15000000000000013,-0.6434470821589052,0.9631292459773036,0.028755721988436945,0.0,5.0,5.0,10.0,2.05,5.0,5.0,0.95,1.1,1,100.0,96.67,100.0,100.0,1.6820680098274972e-17,0.8976381531279507,-0.6302907633626712,-0.7061899041048363,-0.2117084082816622,0.6001659557425161,0.6615273307427839,0.4455496798541054,-0.1408415842423037,0.1408415842423037,1.6820680098274972e-17,-0.6337441348768,-0.2772630590085971,0.6307308578161401,0.6307308578161405,0.4901733718962258,0.07491446194520049,0.49017337189621596,0.4067971558841398,1,1,0,0.258574974269414,2842.0
2958,15,79,7,13_fruit_pastilles.png,1.1,5_caramello.png,1.1,1,4006,94,3617,2.0,2054,718,2772,2,2,0.0,-3.1811678572538222e-18,0.0,-1.0099675719962566,0.489782449319516,0.5221666928100593,0.0,5.0,5.0,10.0,2.2,5.0,5.0,1.1,1.1,1,100.0,100.0,100.0,100.0,1.6820680098274972e-17,0.8976381531279507,-0.3836552472642352,-0.3453263619079001,-0.2117084082816622,0.6001659557425161,0.6615273307427839,-0.19094986279461645,2.351271432716947,2.351271432716947,1.6820680098274972e-17,-0.2772630590085996,-0.2772630590085971,0.6307308578161401,0.6307308578161405,0.4901733718962258,0.40679715588414217,0.49017337189621596,0.4067971558841398,1,1,1,1.1926586775729473,2504.25
2959,15,80,11,34_hobnob_flapjack.png,1.25,40_nestle_rolo.png,1.1,0,4284,100,2235,2.0,-569,2057,1488,6,1,-0.1499999999999999,-0.2578807147775635,0.1499999999999999,-0.6434470821589058,0.9631292459773036,0.6699773069139505,0.92,4.08,5.0,9.08,2.35,4.08,5.0,1.25,1.1,0,71.67,86.67,96.67,96.67,0.3484665996644636,0.5447708546472293,-0.1370197311657999,0.015537180289035566,-0.2117084082816622,0.09595530576173493,0.6615273307427839,2.355048307800271,-0.883173121208889,0.883173121208889,0.3484665996644636,0.07921801685960027,-0.2772630590085971,0.13484219022674784,0.6307308578161405,-3.6431568074328298,-0.9217302645981684,0.004328349052383829,0.07491446194519774,1,1,0,0.8586060142386582,2607.0
3000,15,121,38,36_nature_valley_protein_bars.png,0.95,59_crunchie.png,1.1,1,4664,86,1569,2.0,-41,1400,1359,3,2,0.15000000000000013,0.25788071477756386,0.15000000000000013,-0.6434470821589052,-0.14134661289086753,0.872020592379701,2.67,2.33,5.0,7.33,2.05,5.0,2.33,1.1,0.95,0,100.0,96.67,100.0,100.0,1.0113106751131713,-0.12644411528892574,-0.6302907633626712,-0.3453263619079001,-0.5653744267568324,0.6001659557425161,-0.7568850146362536,0.4455496798541054,-0.2320916402813856,0.2320916402813856,1.0113106751131713,-0.6337441348768,-0.2772630590085971,-0.8084242970356832,0.6307308578161405,0.4901733718962258,0.07491446194520049,0.49017337189621596,0.4067971558841398,0,1,0,0.8455269765548061,3309.25
3001,15,122,57,26_yorkie.png,1.1,54_milkyway_magic_stars.png,0.95,1,2502,80,2461,2.0,490,702,1192,2,2,-0.15000000000000013,-0.25788071477756386,0.15000000000000013,-0.6434470821589052,-0.6146934095486551,-0.2774993633491218,-4.42,5.0,0.58,5.58,2.05,0.58,5.0,0.95,1.1,1,100.0,100.0,95.0,100.0,-1.6741547505618792,-0.7976590852250808,-0.6302907633626712,-0.7061899041048363,-0.2117084082816622,-1.8222373843825408,0.6615273307427839,-0.19094986279461645,0.4226891672422968,0.4226891672422968,1.6741547505618792,-0.2772630590085996,-0.6337441348767976,0.6307308578161401,-1.7516907842981135,0.4901733718962258,0.40679715588414217,-0.23932365940082964,0.4067971558841398,0,1,1,1.0243194200487897,2850.25
3002,15,123,15,44_walkers_french_fries.png,1.1,35_mms_plain.png,2.0,0,4981,88,1799,2.0,2,2118,2120,5,1,0.8999999999999999,1.5472842886653817,0.8999999999999999,1.18915536702785,0.016435652661728358,1.040567227886656,4.17,0.83,5.0,5.83,3.1,0.83,5.0,1.1,2.0,1,96.67,91.67,100.0,100.0,1.5794627397834924,-0.7017712323770586,1.0961578493263773,-0.3453263619079001,1.9102877025693568,-1.6852236208008071,0.6615273307427839,1.718548765151549,-0.17906795906948667,0.17906795906948667,1.5794627397834924,-0.2772630590085996,1.8616233962006041,-1.6169384289749098,0.6307308578161405,0.004328349052394191,-0.423407901326484,0.49017337189621596,0.4067971558841398,0,1,0,1.0349775482600068,1986.75
