,0,1,2,3
0,1061.1942680647157,0.0,2.0460643520369004,1.0
1,1181.1306083494037,0.0,93.73320592677658,1.0
2,1023.0187294648576,0.0,1.6164585643737237,1.0
3,1051.2438475727,0.0,2.202730147031282,1.0
4,957.3004979487602,0.0,4.979240000172207,1.0
5,1036.0814139138959,0.0,2.2179108576057125,1.0
6,1039.6361017528416,0.0,2.0926737824150905,1.0
7,1065.4329137267455,0.0,1.8934524564592787,1.0
8,1110.8500402365535,0.0,2.5300195652249733,1.0
9,1077.028918745144,0.0,1.9744528055148818,1.0
10,1179.794082585952,0.0,61.46158591907715,1.0
11,1034.355271491645,0.0,2.1360634420131928,1.0
12,1541.8162143677516,0.0,235.7533105607345,1.0
13,1091.1703614507016,0.0,1.5754467269679813,1.0
14,1052.460891359381,0.0,1.9943228308042147,1.0
15,1044.168579142509,0.0,2.4993698249757883,1.0
16,1045.3172230788548,0.0,2.039937793851355,1.0
17,998.9368562142025,0.0,2.3354158179467945,1.0
18,1029.7330249529973,0.0,1.6429233699040346,1.0
19,909.9362605891671,0.0,1.427830168459439,1.0
20,1096.6937493204994,0.0,1.5896628138205946,1.0
21,1158.0095239068824,0.0,2.048089526605338,1.0
22,989.314012889849,0.0,2.1301361811729413,1.0
23,1077.4061200570845,0.0,2.0773991083517993,1.0
24,1129.862472452382,0.0,2.2097756069113434,1.0
25,1163.3366584155217,0.0,35.47967074429779,1.0
26,1036.6222829230403,0.0,1.9049421222498093,1.0
27,1065.5524997254583,0.0,2.506262417601141,1.0
28,2614.548755808546,0.0,758.99351012434,1.0
29,1041.5108749455808,0.0,1.9438366071416995,1.0
30,1131.9792415078275,0.0,1.843637533723037,1.0
