,0,1,2,3
0,1060.6638368195759,0.0,1.6745437789280877,1.0
1,1853.8773817619297,0.0,386.80497501427647,1.0
2,1080.8581233374953,0.0,2.5749150226835,1.0
3,1087.3658184895733,0.0,1.732398057252461,1.0
4,1052.263273911082,0.0,1.604295931317305,1.0
5,1063.477082998547,0.0,1.872071628078051,1.0
6,1062.9688681249206,0.0,2.3768316186805047,1.0
7,1024.4269140908764,0.0,2.0715608276011124,1.0
8,1083.6138548412323,0.0,2.820621771665132,1.0
9,1040.1967229618779,0.0,2.4347125004354244,1.0
10,1047.25320157338,0.0,3.0531587743145416,1.0
11,1031.473229268615,0.0,1.6170807630544084,1.0
12,3578.378933508404,0.0,1246.2100187840488,1.0
13,1092.9954436016158,0.0,2.040476267522636,1.0
14,1065.155146809499,0.0,1.5849391359063927,1.0
15,1191.9564525144333,0.0,65.5657785208718,1.0
16,966.1168013580519,0.0,1.6643434381043463,1.0
17,1048.59078152688,0.0,2.1767423164206137,1.0
18,1075.191820040079,0.0,1.690173871501772,1.0
19,1022.5462826374841,0.0,1.9609160333901041,1.0
20,1085.6660908797537,0.0,1.8357785060978518,1.0
21,1125.0882378264685,0.0,1.4956006961247892,1.0
22,1012.260963519758,0.0,1.5066267899596248,1.0
23,1112.8392612565522,0.0,1.991852174817257,1.0
24,1094.8180426711492,0.0,1.925154679620613,1.0
25,1110.5051688997648,0.0,1.5411885106308145,1.0
26,1154.3360856089037,0.0,2.0017475095417163,1.0
27,1007.063430044893,0.0,2.7689916943316053,1.0
28,1197.966455348736,0.0,1.672289103409102,1.0
29,1079.383174822472,0.0,1.987711289779344,1.0
30,1158.8289367006357,0.0,2.484689799927374,1.0
